36865 197318
-la subjectar
-la substituir
-la tenir
-la tramitar
-la transformar
-la traslladar
-la treure
-la trivialitzar
-la trobar
-les acceptar
-les adaptar
-les amenaçant
-les apallissar
-les arxivar
-les atendre
-les canalitzar
-les classificar
-les cobrar
-les conduir
-les controlar
-les convertir
-les copiar
-les donar
-les entendre
-les entretenir
-les fer
-les injectar
-les interpretar
-les localitzar
-les mantenir
-les obligar
-les oferir
-les perdre
-les plagiant
-les portar
-les proclamar
-les publicar
-les repetir
-les resoldre
-les respondre
-les retirar
-les retornar
-les seguir
-les subvencionar
-li administrar
-li agafar
-li aixecar
-li anunciar
-li arrancant
-li arribar
-li atorgar
-li atribuir
-li baixar
-li caure
-li causant
-li causar
-li clavant
-li clavar
-li comunicar
-li confiscar
-li deixar
-li demanar
-li descordar
-li dient
-li dir
-li disparar
-li donant
-li donar
-li ensenyar
-li enviar
-li esborrar
-li etzibar
-li explicar
-li exposar
-li fent
-li fer
-li imposar
-li introduir
-li manifestar
-li mostrar
-li obrint
-li oferir
-li ordenar
-li pagar
-li perdre
-li permetre
-li posant
-li practicar
-li preguntar
-li prendre
-li propinar
-li provocant
-li provocar
-li reclamar
-li recordant
-li retirar
-li retornar
-li robar
-li sol·licitar
-li sumar
-li suposar
-li trencant
-li trencar
-li treure
-li trobar
-lo Acompanyar
-lo Aprovin
-lo Coneixent
-lo Ficar
-lo a_conèixer
-lo a_terme
-lo abandonar
-lo abordar
-lo aconseguir
-lo actualitzar
-lo acusant
-lo afrontar
-lo agafar
-lo agredir
-lo aguantant
-lo amenaçant
-lo amenaçar
-lo animar
-lo apadrinar
-lo aplicar
-lo aprovin
-lo arxivar
-lo aturar
-lo baixar
-lo calmar
-lo castigant
-lo citar
-lo cobrir
-lo colpejar
-lo comparant
-lo compartir
-lo conduir
-lo considerar
-lo convertir
-lo convèncer
-lo conèixer
-lo decidir
-lo deixar
-lo denunciant
-lo denunciar
-lo desestabilitzar
-lo desfent
-lo desistir
-lo destinar
-lo distribuir
-lo dotar
-lo dur
-lo enderrocar
-lo escoltar
-lo evacuar
-lo evitar
-lo executar
-lo filmant
-lo frenar
-lo gravar
-lo imitar
-lo interceptar
-lo invitar
-lo lesionar
-lo localitzar
-lo magnificar
-lo mantenir
-lo masturbar
-lo matar
-lo mirar
-lo mossegant
-lo obligar
-lo oficialitzar
-lo omplir
-lo perseguir
-lo portar
-lo posar
-lo potenciar
-lo preparar
-lo proclamar
-lo reactivar
-lo rebaixar
-lo reduir
-lo renovar
-lo reproduir
-lo retingut
-lo retocar
-lo retornar
-lo retratant
-lo sobre_avís
-lo sonar
-lo tenir
-lo traslladant
-lo traslladar
-lo travessar
-lo trobar
-los abordar
-los adaptar
-los agrair
-los ajudar
-los amenaçant
-los anar
-los anunciar
-los aplicar
-los aprovar
-los arreglar
-los assessorar
-los avisant
-los buscar
-los captar
-los centrar
-los citant
-los compensar
-los conduir
-los confortar
-los considerar
-los crear
-los deixar
-los demanant
-los demanar
-los desfer
-los desmoralitzar
-los destruir
-los dient
-los dir
-los donar
-los dotant
-los dotar
-los en_compte
-los enviar
-los equiparar
-los exposar
-los facilitar
-los fer
-los ferir
-los finalitzar
-los fotografiar
-los incorporar
-los informar
-los integrant
-los interrogar
-los obrir
-los oferir
-los orientar
-los pagar
-los parar
-los portar
-los preocupar
-los presentar
-los preservar
-los pressionar
-los proporcionar
-los reconduir
-los reduir
-los rehabilitar
-los reintegrar
-los restituir
-los retirar
-los saber
-los salvar
-los seduir
-los traduir
-los traslladant
-los vestir
-m deixant
-m desaconsellar
-me adaptar
-me adormir
-me demostrar
-me dir
-me equivocar
-me ficar
-me identificar
-me morir
-me organitzar
-me penedir
-me portar
-me presentar
-me quedar
-me queixar
-me rentar
-me trobar
-ne Apuntem
-ne Diguem
-ne ampliar
-ne augmentar
-ne avançant
-ne bolcat
-ne capacitat
-ne citar
-ne colpejar
-ne construcció
-ne construir
-ne consumir
-ne continuar
-ne cost
-ne desconnectar
-ne determinar
-ne diguem
-ne dir
-ne donar
-ne eliminar
-ne elogiar
-ne evitar
-ne explicar
-ne fer
-ne fet_fora
-ne haver
-ne lectura
-ne millorar
-ne opinió
-ne possibilitar
-ne reactivar
-ne recollir
-ne renegociar
-ne retenir
-ne saber
-ne seguir
-ne seguretat
-ne ser
-ne tenir
-ne tractar
-ne trobar
-ne usar
-ne utilitzar
-ne xifra
-nos abocar
-nos adaptar
-nos afegir
-nos aproximar
-nos convertir
-nos convèncer
-nos desconnectar
-nos dir
-nos donar
-nos explicar
-nos ficar
-nos incomodar
-nos informar
-nos movent
-nos posar
-nos traslladar
-nos venir
-s adherir
-s afegir
-s connectar
-s desplaçar
-s estar
-s muntar
-s personar
-s sumar
-se Diferenciar
-se Estimar
-se Traslladar
-se a
-se abonar
-se absentar
-se acabar
-se acollint
-se acollir
-se acostar
-se activat
-se adaptar
-se adherir
-se adonar
-se adreçar
-se afartar
-se afegir
-se agenollar
-se agreujar
-se ajuntar
-se ajustar
-se aliar
-se alleujar
-se allunyar
-se anar
-se anomenar
-se apartar
-se apoderant
-se apoderar
-se apropar
-se apropiar
-se aprovar
-se apuntar
-se assecant
-se assegurar
-se atrevir
-se atribuir
-se aturar
-se autorevisar
-se avaluar
-se baixar
-se banyar
-se barallar
-se basant
-se beneficiar
-se beneficiat
-se calmar
-se carregar
-se casar
-se celebrar
-se centrar
-se classificar
-se com_a
-se complicant
-se complir
-se comportar
-se compromès
-se comunicar
-se concentrar
-se concretar
-se confirmat
-se connectar
-se consagrar
-se considerar
-se consolidar
-se constituint
-se construir
-se consumar
-se convertir
-se coronar
-se cruspint
-se curar
-se càrrec
-se daurar
-se decidir
-se declarar
-se dedicar
-se defensar
-se definir
-se demostrar
-se desarmar
-se descobrir
-se desfer
-se despertar
-se desplaçar
-se desprendre
-se despullar
-se destacar
-se desviar
-se desvincular
-se detectar
-se deteriorant
-se dirigir
-se disculpar
-se discutir
-se disparar
-se distanciar
-se donar
-se dotar
-se editar
-se elevar
-se emancipar
-se emocionar
-se empassar
-se emportar
-se en_marxa
-se endinsar
-se endur
-se enemistar
-se enfilar
-se enfrontant
-se enfrontar
-se enganyar
-se engreixar
-se entregar
-se entrenar
-se entrevistar
-se entrevistat
-se escapar
-se escapolir
-se escurçar
-se especialitzar
-se esperant
-se establir
-se estalviar
-se estar
-se estimar
-se estrenar
-se excusar
-se exhibir
-se expressar
-se familiaritzar
-se fent
-se fer
-se ficar
-se formalitzar
-se fotografiar
-se fugar
-se fusionar
-se gestionar
-se girar
-se gronxant
-se gronxar
-se guanyar
-se habituar
-se haver
-se identificar
-se identificat
-se implantar
-se implicar
-se incorporar
-se incrementar
-se incrementat
-se informar
-se iniciat
-se injectar
-se integrar
-se interessar
-se introduir
-se jubilar
-se lamentant
-se llançar
-se manifestar
-se mantenir
-se maquillar
-se matenir
-se mobilitzar
-se molestar
-se mostrar
-se negar
-se nodrir
-se oblidar
-se oferir
-se pagar
-se passar
-se perfilar
-se personar
-se plantar
-se plantejar
-se posar
-se posicionar
-se preguntar
-se preocupar
-se presentar
-se prestar
-se produir
-se produït
-se promocionar
-se pronunciar
-se prostituir
-se protegint
-se protegir
-se quedar
-se queixat
-se reconduir
-se recuperar
-se reduint
-se referint
-se referir
-se refugiar
-se regirar
-se reincorporar
-se relacionar
-se repartir
-se repetir
-se reptant
-se reservar
-se resituar
-se responsabilitzar
-se retirar
-se reunir
-se revaloritzat
-se saldar
-se saltant
-se saltar
-se saltat
-se sentir
-se situant
-se situar
-se sortir
-se submergir
-se sumant
-se tancar
-se tractant
-se tractar
-se traslladar
-se trobar
-se unir
-se venjar
-te adaptar
..._I_si_declaréssim_la_pau_?_:_Moviments_globals_més_enllà_de_les_fronteres titulat
0 15
0 a
0 anys
0 de
0 seria
0+373 0+419
0+373 i
0+373 punts
0,06_% augmentar
0,06_% un
0,09% Londres
0,09% un
0,1 punt
0,1 punts
0,1 quilòmetre
0,1% al
0,1% baixar
0,1% cedir
0,1% d'
0,1% del
0,1% el
0,1% incrementar
0,1% pujar
0,1% un
0,11 graus
0,18_% augmentar
0,18_% un
0,2% amb
0,2% d'
0,2% del
0,2% pujar
0,2% un
0,22% cedir
0,22% un
0,28% retrocedir
0,28% un
0,3 euros
0,3 punts
0,3% augmentar
0,3% del
0,3% pujar
0,3% un
0,3_per_cent a
0,3_per_cent incrementat
0,3_per_cent nombre
0,3_per_cent un
0,4% augmentar
0,4% del
0,4% el
0,4% pujar
0,4% reduir
0,4% un
0,41 en
0,41 euros
0,42 euros
0,42% de
0,42% el
0,42% només
0,5 grams
0,5 punt
0,5% del
0,5% el
0,5% guanyar
0,54 0,58
0,54 donar
0,54 i
0,54 un
0,56_per_cent significa
0,56_per_cent un
0,58 un
0,5_% entorn_del
0,6% del
0,60 euros
0,69% baixar
0,69% de
0,69% menys
0,69% mes_d'_abril
0,69% un
0,7 robatoris
0,7% de
0,7% del
0,7% el
0,7% pujar
0,7% representa
0,7% un
0,71 euros
0,75 el
0,75 en
0,7_% al
0,7_% dels
0,7_per_cent dels
0,7_per_cent el
0,7_per_cent en
0,8 metres
0,8 punts
0,8% registrada
0,81 després
0,81 donar
0,83% el
0,83% revaloritzar
0,846 dòlars
0,848 unitats
0,85 dòlars
0,852 les
0,86 mil·ligrams
0,8834 de
0,8834 enfront_dels
0,8990 els
0,9 punts
0,9% intermedis
0,9% un
0,90 els
0,90% perdre
0,90% un
0,906 dòlars
0,94_% augmentar
0,94_% un
0,95 dòlars
0,9791 dòlars
0-2 guanyar
00 en
00.00_hores 22.30
00.15_hores reprèn
012 donat
012 el
012 telèfon
012 és
04.15_hores a
04.15_hores les
08002 C
08007 Rbla_._Catalunya
092 a_través_del
092 edifici
1 2
1 3
1 30_de_març
1 30_de_març_de_2003
1 8
1 Coordinador_General
1 Mbps
1 Zamora
1 al
1 any
1 d'
1 de
1 del
1 dels
1 durarà
1 i
1 indica
1 l'
1 línies
1 minut
1 nº
1 núm.
1 número
1 pesseta
1 polígon
1 quilòmetre
1 són
1 tenir
1 veure
1% a
1% al_voltant_de
1% caure
1% d'
1% de
1% del
1% des_de
1% en
1% genera
1% l'
1% només
1% per
1% percentatge
1% són
1% un
1% volum
1'2_% amb
1'2_% un
1'4 dècimes
1'48 milions
1'5 2
1'5 i
1'5 punts
1'82% pujat
1'82% un
1,0% de
1,0% l'
1,04% de
1,04% l'
1,08% de
1,08% l'
1,1 cent
1,1 una
1,15% _
1,15% l'
1,15% pèrdues
1,19 bilions
1,19_% d'
1,19_% un
1,1_% d'
1,1_% un
1,2 bilions
1,2 milions
1,24% pujar
1,24% un
1,25 metres
1,3 punts
1,3 quilòmetres
1,3% de
1,3% indústries
1,34 milions
1,35% Endesa
1,35% l'
1,35_per_cent de
1,35_per_cent l'
1,3_per_cent del
1,3_per_cent l'
1,3_per_cent representa
1,4 bilions
1,4 punts
1,4% de
1,4% l'
1,40 euros
1,47_per_cent en
1,47_per_cent un
1,48 euros
1,5 bilions
1,5 d'
1,5 milions
1,5% de
1,5% en
1,5% esperaven
1,5% fins_i_tot
1,5% guanyar
1,5% l'
1,5% meitat
1,5% un
1,55 euros
1,57% baixar
1,57% l'
1,6 bilions
1,6% amb
1,6% aportar
1,6% de
1,6% el
1,6% en
1,6% l'
1,65% baixar
1,65% l'
1,7 milions
1,7% a
1,7% amb
1,7% de
1,7% l'
1,76 bilions
1,76% 69,64%
1,76% per
1,76% un
1,8 bilions
1,8 milions
1,8 punts
1,8% 2%
1,8% crescut
1,8% de
1,8% entre
1,8% i
1,8% l'
1,8% un
1,82% mes
1,82% més
1,82% persones
1,82% un
1,9 milions
1,9% fins_a
1,9% l'
1,9_per_cent del
1-0 per
1-0 perdre
1-0 resultat
1-0 triomf
1-1 de
1-1 l'
1-2 avantatge
1-2 partit
1-3 a_favor
1-3 amb
1-3 còmode
1-3 un
1-4 filial
1-6 6-2
1-6 6-3
1-6 7-6
1-6 sets
1.000 800
1.000 Més
1.000 de
1.000 els
1.000 exemplars
1.000 llocs
1.000 milions
1.000 més
1.000 persones
1.000 pessetes
1.000 posaran
1.000 procedents
1.000 tones
1.000 unes
1.000 uns
1.000.000 de
1.000.000 i
1.000.000 lletres
1.000.000 rebre
1.007 de
1.007 denúncia
1.007 ser
1.008 disposaven
1.050 estan
1.050.000 pessetes
1.052 arquitectes
1.065 en
1.074.000 espectadors
1.080 uns
1.080.000 pessetes
1.098.000 espectadors
1.100 acomiadaments
1.100 llocs
1.100.000 dosis
1.124 als
1.124 del
1.130 milions
1.131 accidents
1.15 hores
1.152 hores
1.158.000 pessetes
1.163 milions
1.166 de
1.166 emetre
1.166 les
1.166 per_sota_de
1.168 professors
1.173.978,53 euros
1.189 accidents
1.198.000 espectadors
1.200 Unes
1.200 a
1.200 de
1.200 enquestes
1.200 euros
1.200 infantil
1.200 les
1.200 metres
1.200 missatges
1.200 pessetes
1.200.000 pessetes
1.202,02 euros
1.235 sortides
1.243 milions
1.258 vehicles
1.260 Les
1.267 a
1.267 del
1.285 milions
1.297 participants
1.300 1.700
1.300 entre
1.300 exemplars
1.300 i
1.300 metres
1.300 milions
1.300 unes
1.300 uns
1.300.000 Un
1.304 persones
1.307,7 milions
1.328 milions
1.332 milions
1.356 milions
1.358 427
1.358 de
1.400 butaques
1.400 expedients
1.400 uns
1.480 els
1.483.000 espectadors
1.49 minuts
1.500 3.000
1.500 de
1.500 els
1.500 entre
1.500 gairebé
1.500 i
1.500 individus
1.500 les
1.500 metres
1.500 milions
1.500 pel
1.500 persones
1.500 pessetes
1.500 places
1.500 serà
1.500 treballadors
1.500 unes
1.500.000 euros
1.500.000 mapes
1.525 euros
1.531.169 9,16_per_cent
1.531.169 en
1.531.169 és_a_dir
1.533 milions
1.547 31_%
1.547 i
1.547 sector
1.550 de
1.550 fundacions
1.550 més
1.562.000 espectadors
1.565 milions
1.573.197,26 euros
1.588.987 8,76_per_cent
1.588.987 de
1.600 de
1.600 milions
1.615 milions
1.616 persones
1.638 de
1.638 dels
1.650 espectadors
1.682 milions
1.684 pessetes
1.685 milions
1.700 milions
1.700 pessetes
1.700 érem
1.701 vots
1.708 emissores
1.722,2 milions
1.724 Els
1.724 aquests
1.724 un
1.748.955 destinat
1.755 de
1.755 les
1.782 contractes
1.800 empleats
1.800 milions
1.804,7 milions
1.808 un
1.817 unitats
1.839 en
1.850 euros
1.850.414,10 euros
1.900 uns
1.912 metres
1.922.564 pessetes
1.965 pessetes
1.996 milions
10 11
10 12_de_novembre
10 13
10 14
10 14_de_juliol
10 15
10 15_de_juliol
10 20
10 200
10 20_d'_agost
10 20_de_maig
10 21%
10 30
10 5
10 8
10 CD
10 Els
10 Les
10 Mbytes
10 Rivaldo
10 a
10 abonaments
10 al
10 als
10 anys
10 article
10 caigut
10 cares
10 centímetres
10 cinc
10 com_a
10 correspondran
10 cotxe
10 de
10 del
10 dels
10 dies
10 dues
10 durà_a_terme
10 el
10 els
10 els_seus
10 en
10 entre
10 establiments
10 estadis
10 euros
10 farà
10 fins_i_tot
10 gairebé
10 graus
10 havia
10 hectàrees
10 i
10 impartirà
10 importants
10 les
10 mesos
10 metres
10 milions
10 minuts
10 municipis
10 més
10 noies
10 número
10 parcs
10 per
10 persones
10 pessetes
10 potser
10 preguntes
10 premonitors
10 produir
10 províncies
10 punts
10 quilòmetres
10 representants
10 setmanes
10 tindrà
10 un
10 uns
10 veurà
10 viatges
10 zones
10 últims
10% 5%
10% al
10% de
10% del
10% dels
10% docents
10% fa_servir
10% incrementar
10% menors
10% milió
10% més
10% regurgiten
10% revalorització
10% superior
10% tones
10% un
10,09% accionistes
10,09% el
10,12 11,81
10,12 euros
10,12 i
10,2% 13,7%
10,2% de
10,2% del
10,2% el
10,2% ser
10,2% un
10,30 hores
10,3_% relació
10,5 milions
10,5_% Port_Aventura
10,6% al
10,95 punts
10.000 17.000
10.000 50.000
10.000 de
10.000 des_de
10.000 els
10.000 entre
10.000 estimen
10.000 exemplars
10.000 i
10.000 les
10.000 milions
10.000 punts
10.000 treure
10.000 títols
10.000 unes
10.000 uns
10.000 visitants
10.000.000 pessetes
10.00_hores a
10.00_hores a_partir_de
10.00_hores les
10.018 destinaran
10.048.000 pessetes
10.149.740 pessetes
10.240 quilòmetres
10.400 pessetes
10.500 euros
10.500 les
10.604 milions
10.857.600 pessetes
100 200
100 400
100 5
100 anys
100 aquells
100 cada
100 darrers
100 de
100 desapareguts
100 dies
100 en
100 hectàrees
100 hectòmetres
100 i
100 les
100 metres
100 milions
100 més
100 persones
100 places
100 premis
100 tones
100 unes
100 uns
100 variables
100% al
100% incrementi
100% un
100.000 80.000
100.000 cada
100.000 cadascun
100.000 d'
100.000 de
100.000 gairebé
100.000 guarisme
100.000 les
100.000 metres
100.000 milions
100.000 més
100.000 pessetes
100.000 salts
100.000 uns
1000 de
1000 milions
1000% augmentat
1000% un
100_% de
100_% del
100_% el
100_% en
100_% sobre
100_% un
100_per_cent al
100_premis_literaris_en_català opuscle
101 casos
102 delegats
102 km
102.500 euros
102.993 de
103 Un
104.647 pessetes
105 De
105 concerts
105 dones
105 els
105 eren
105.000 persones
105.421 contractes
106 confraries
106.000 pessetes
106.885.000 pessetes
107 en_contra
107 ser
107 vots
107% al
107% de
107,026 Ripoll
107,5 milions
107.000 metres
1071'25 m2
1073/2002 Reial_Decret
108 380
108 dels
108 dur_a_terme
108 i
108 milions
109.171 establiments
10_% 13_%
10_% dels
10_% el
10_% entre
10_% i
10_% incrementi
10_% tercer
10_% un
10_d'_agost 13_de_juliol
10_d'_agost El
10_d'_agost el
10_d'_agost surt
10_de_gener conclourà
10_de_gener el
10_de_gener passat
10_de_gener tenir_lloc
10_de_juliol 8
10_de_juliol dies_8
10_de_juny el
10_de_juny fins
10_de_juny presentarà
10_de_juny pròxim
10_de_maig El
10_de_maig Puig-Reig
10_de_maig al
10_de_maig deixar
10_de_maig el
10_de_maig passat
10_de_maig presentar
10_de_març condicionar
10_de_març el
10_de_març passat
10_de_setembre el
10_de_setembre tornar
10_del_matí 9
10_del_matí a
10_del_matí de
10_del_matí les
10_del_vespre a
10_mil les
10_per_cent aplicar
10_per_cent de
10_per_cent del
10_per_cent el
10_per_cent fer
10_per_cent reduït
10_per_cent un
10è 21è
10è classificar
10è i
10è respectivament
10è ser
11 15
11 28
11 5
11 8
11 Overmars
11 a
11 al
11 anys
11 d'
11 de
11 des_de
11 dies
11 dies_10
11 dies_8
11 escriptors
11 exposicions
11 l'
11 les
11 mesos
11 milions
11 morts
11 només
11 paperines
11 països
11 persones
11 registres
11 són
11 tancarà
11 vegades
11 vehicles
11 venir
11 zones
11% aporten
11% baixat
11% en
11% l'
11% un
11,12% l'
11,12% té
11,2 aporta
11,2 de
11,30 hores
11,7% milions
11,7% més
11,7% un
11,7_% 18,6_%
11,7_% i
11,7_% més
11,7_% suposar
11,7_% un
11,81 euros
11,8_% destí
11,9% més
11,9% un
11-0 d'
11-S Nova_York
11-S de
11-S l'
11-S post
11.000 dòlars
11.000 milions
11.159.000 pessetes
11.30_hores_del_matí a
11.30_hores_del_matí les
11.552 milions
11.565 milions
11.750 metres
11.933 viatgers
110 220
110 KV
110 els
110 milions
110 o
110 quilowatts
110 quilòmetres
110 tanques
110.000 desocupats
110.000 persones
110.000 pessetes
111.000 milions
111.000 pessetes
112 el
112 ressaltar
112 ser
112 serà
112 és
112.000 de
112.000 les
112.000 pessetes
112.000 tones
113 270
113 a
113 llocs
113 operacions
113 personatges
11321,94 en
11425,85 en
115 milions
115 presoners
115.000 milions
115.000 tones
11511,63 en
116 Un
116 nínxols
116.000 tones
117 aquells
117 d'
117 municipis
117 persones
117 un
118 La_Rambla
118 de
11:00_de_la_nit a
11:00_de_la_nit les
11_d'_octubre dies_10
11_de_desembre des_de
11_de_desembre estrenarà
11_de_desembre l'
11_de_desembre passat
11_de_desembre seran
11_de_juliol dies_30_de_maig
11_de_juliol l'
11_de_juny L'
11_de_juny apunta
11_de_juny de
11_de_juny dies_8
11_de_juny l'
11_de_juny posar
11_de_juny és
11_de_maig_de_1998 l'
11_de_maig_de_1998 tramès
11_de_novembre l'
11_de_novembre patit
11_de_setembre L'
11_de_setembre amb
11_de_setembre de
11_de_setembre l'
11_de_setembre passat
11_de_setembre plantejat
11_de_setembre tindrà_lloc
11_del_matí a
11_del_matí a_partir_de
11_del_matí les
11_hores a
11_hores del
11_hores les
11_hores_del_matí a
11_hores_del_matí del
11_hores_del_matí les
11_per_cent de
11_per_cent del
11_per_cent l'
11_per_cent representa
11a posició
11è congrés
12 13
12 15
12 17
12 5
12 6
12 8
12 9
12 D'
12 Sergi
12 a
12 al
12 any
12 anys
12 assassinats
12 candidats
12 caps
12 casos
12 comarques
12 d'
12 de
12 del
12 dels
12 dia_5
12 diputats
12 el
12 elegeixin
12 els
12 en
12 factors
12 figurants
12 formen
12 hores
12 i
12 intervencions
12 les
12 malalts
12 membres
12 milions
12 mitjans
12 més
12 només
12 o
12 partits
12 places
12 preguntes
12 presentar
12 presentat
12 primers
12 quilòmetres
12 sales
12 setmanes
12 són
12 un
12 vehicles
12 veurà
12% 1997
12% Creix
12% any
12% bilions
12% de
12% del
12% descens
12% menys
12% més
12% rendibilitat
12% suposa
12% un
12,02 euros
12,09 Andalusia
12,1 milions
12,1% de
12,1% el
12,1% representaven
12,2 fins_a
12,25 euros
12,35 euros
12,5% del
12,51 Extremadura
12,54% el
12,54% perdre
12,6 euros
12,79 Canàries
12-M del
12.000 acomiadaments
12.000 de
12.000 euros
12.000 metres
12.000 més
12.000 persones
12.009 milions
12.078 metres
12.246 milions
12.30_hores a
12.30_hores les
12.387,6 euros
12.50_hores Canal_33
12.600 unes
120 Al_voltant_de
120 Uns
120 companyies
120 de
120 els
120 fotografies
120 hectàrees
120 professionals
120 sòcols
120.000 pessetes
120.000 pàgines
120.265.998 pessetes
120.469 milions
121 milions
121.000 pessetes
121_per_cent any
121_per_cent més
121_per_cent persones
121_per_cent un
122.089 metres
125 anys
125 centres
125 els
125 milions
125% 1998
125% més
125% suposa
125% un
125.000 salts
126 municipis
126 pugen
126 punts
126.212 euros
126.700 pessetes
126.786 milions
1265-1321 autor
127 els
128 milions
128 pàgines
128.000 de
128.000 viatgers
1282'65 m2
129a la
12:00_hores a
12:00_hores les
12:37 fins
12:37 les
12_% el
12_% en
12_% fan
12_d'_abril 31_de_maig
12_d'_abril el
12_d'_abril entre
12_d'_abril exposaran
12_d'_abril i
12_d'_octubre El
12_d'_octubre anar
12_d'_octubre del
12_d'_octubre_de_1997 del
12_d'_octubre_del_1999 del
12_de_Gener divendres
12_de_desembre debatrà
12_de_desembre fins_al
12_de_desembre tenen
12_de_juny dies_10
12_de_juny_de_1996 El
12_de_juny_de_1996 declarar
12_de_març del
12_de_març passat
12_de_setembre 9
